name,초중고,설립년도,설립형태,소재지도로명주소,시도교육청,교육지원청,위도,경도
명진초등학교,초등학교,2003,공립,부산광역시 북구 화명신도시로 159,부산광역시교육청,부산광역시북부교육지원청,35.23855895,129.0104449
김해삼계중학교,중학교,2003,공립,경상남도 김해시 가야로38번길 40,경상남도교육청,경상남도김해교육지원청,35.26651466,128.8642383
의정부호원초등학교,초등학교,2003,공립,경기도 의정부시 전좌로156번길 20,경기도교육청,경기도의정부교육지원청,37.72207145,127.0412021
서울봉현초등학교,초등학교,2003,공립,서울특별시 관악구 성현로 117,서울특별시교육청,서울특별시동작관악교육지원청,37.49124068,126.9555874
학현초등학교,초등학교,2003,공립,경기도 안산시 상록구 석호로 6,경기도교육청,경기도안산교육지원청,37.31061715,126.8469052
서울광진초등학교,초등학교,2003,공립,서울특별시 광진구 자양로40길 41,서울특별시교육청,서울특별시성동광진교육지원청,37.54761146,127.0913325
서경중학교,중학교,2003,공립,충청북도 청주시 흥덕구 가경로 41,충청북도교육청,충청북도청주교육지원청,36.61909886,127.4412818
온산초등학교,초등학교,2003,공립,울산광역시 울주군 온산읍 신온9길 16,울산광역시교육청,울산광역시강남교육지원청,35.42841273,129.3144728
탄금중학교,중학교,2003,공립,충청북도 충주시 우륵로 56,충청북도교육청,충청북도충주교육지원청,36.98457662,127.9195118
포항이동중학교,중학교,2003,공립,경상북도 포항시 남구 대이로 170,경상북도교육청,경상북도포항교육지원청,36.03035784,129.340069
동삭초등학교,초등학교,2003,공립,경기도 평택시 동삭로 370,경기도교육청,경기도평택교육지원청,37.0186092,127.0968585
서울금동초등학교,초등학교,2003,공립,서울특별시 금천구 금하로30길 53,서울특별시교육청,서울특별시남부교육지원청,37.44773848,126.916399
반여고등학교,고등학교,2003,공립,부산광역시 해운대구 반여로 136,부산광역시교육청,부산광역시해운대교육지원청,35.20295915,129.1265612
인천신월초등학교,초등학교,2003,공립,인천광역시 남동구 인주대로776번길 14,인천광역시교육청,인천광역시동부교육지원청,37.44792853,126.7233722
시흥고등학교,고등학교,2003,공립,경기도 시흥시 상직길 25,경기도교육청,경기도시흥교육지원청,37.38959641,126.8140881
화암중학교,중학교,2003,공립,울산광역시 동구 문현5길 35,울산광역시교육청,울산광역시강북교육지원청,35.4880068,129.4118422
분포고등학교,고등학교,2003,공립,부산광역시 남구 분포로 57,부산광역시교육청,부산광역시남부교육지원청,35.12981258,129.115149
공동체비전고등학교,고등학교,2003,사립,충청남도 서천군 서천읍 서문로 327,충청남도교육청,충청남도서천교육지원청,36.10022398,126.712868
검바위초등학교,초등학교,2003,공립,경기도 시흥시 수인로3247번길 59,경기도교육청,경기도시흥교육지원청,37.43267508,126.799004
망포중학교,중학교,2003,공립,경기도 수원시 영통구 태장로82번길 15,경기도교육청,경기도수원교육지원청,37.23823478,127.0559614
곡반중학교,중학교,2003,공립,경기도 수원시 권선구 동수원로146번길 144-7,경기도교육청,경기도수원교육지원청,37.2443514,127.0330821
창원신월고등학교,고등학교,2003,공립,경상남도 창원시 의창구 신월로 66,경상남도교육청,경상남도창원교육지원청,35.22683773,128.6936719
내토중학교,중학교,2003,공립,충청북도 제천시 장락로 18,충청북도교육청,충청북도제천교육지원청,37.14473386,128.2222802
이우고등학교,고등학교,2003,사립,경기도 성남시 분당구 동막로 287,경기도교육청,경기도성남교육지원청,37.35324326,127.090941
성곡중학교,중학교,2003,공립,대구광역시 달서구 새방로 32,대구광역시교육청,대구광역시남부교육지원청,35.86181094,128.522943
목포미항초등학교,초등학교,2003,공립,전라남도 목포시 미항로 211,전라남도교육청,전라남도목포교육지원청,34.80130085,126.4393875
학남고등학교,고등학교,2003,공립,대구광역시 북구 학남로 78,대구광역시교육청,대구광역시서부교육지원청,35.94627087,128.5691977
가림고등학교,고등학교,2003,공립,인천광역시 서구 원적로 58,인천광역시교육청,인천광역시서부교육지원청,37.49261929,126.6812015
대전노은고등학교,고등학교,2003,공립,대전광역시 유성구 노은동로 99,대전광역시교육청,대전광역시서부교육지원청,36.36939669,127.3232157
동아공업고등학교,고등학교,2003,사립,부산광역시 사하구 괴정로260번길 79,부산광역시교육청,부산광역시서부교육지원청,35.09322008,128.9884286
칠보중학교,중학교,2003,공립,경기도 수원시 권선구 금곡로 126,경기도교육청,경기도수원교육지원청,37.27362167,126.9444852
선일중학교,중학교,2003,공립,경기도 안산시 단원구 선부광장서로 59,경기도교육청,경기도안산교육지원청,37.33549008,126.8037698
대구장동초등학교,초등학교,2003,공립,대구광역시 달서구 달구벌대로304길 112,대구광역시교육청,대구광역시남부교육지원청,35.84478484,128.5317635
늘푸른초등학교,초등학교,2003,공립,경기도 성남시 분당구 정자일로 87,경기도교육청,경기도성남교육지원청,37.35833354,127.1056708
안산진흥초등학교,초등학교,2003,공립,경기도 안산시 단원구 화정천동로 80,경기도교육청,경기도안산교육지원청,37.31248107,126.8223093
부천일신초등학교,초등학교,2003,공립,경기도 부천시 범안로96번길 26,경기도교육청,경기도부천교육지원청,37.47362374,126.8070013
양산남부고등학교,고등학교,2003,공립,경상남도 양산시 양주로 7,경상남도교육청,경상남도양산교육지원청,35.33258201,129.024749
사동중학교,중학교,2003,공립,경상북도 경산시 백양로33길 31,경상북도교육청,경상북도경산교육지원청,35.81400185,128.7590562
익산궁동초등학교,초등학교,2003,공립,전라북도 익산시 무왕로 25길 26,전라북도교육청,전라북도익산교육지원청,35.96237926,126.9939129
정읍초등학교,초등학교,2003,공립,전라북도 정읍시 마곡로 33,전라북도교육청,전라북도정읍교육지원청,35.58784148,126.8635952
안동강남초등학교,초등학교,2003,공립,경상북도 안동시 강남1길 78,경상북도교육청,경상북도안동교육지원청,36.55004548,128.731732
이화중학교,중학교,2003,공립,울산광역시 북구 산업로 1631,울산광역시교육청,울산광역시강북교육지원청,35.65832707,129.3391358
문우초등학교,초등학교,2003,공립,광주광역시 북구 능안로 7,광주광역시교육청,광주광역시동부교육지원청,35.1861228,126.9164071
광양칠성초등학교,초등학교,2003,공립,전라남도 광양시 광양읍 서평로 60,전라남도교육청,전라남도광양교육지원청,34.97942564,127.5786744
금명중학교,중학교,2003,공립,부산광역시 북구 화명신도시로 210-1,부산광역시교육청,부산광역시북부교육지원청,35.2434222,129.0120576
달구벌고등학교,고등학교,2003,사립,대구광역시 동구 팔공산로2길 16,대구광역시교육청,대구광역시동부교육지원청,35.99454114,128.6108132
운천고등학교,고등학교,2003,공립,경기도 오산시 운천로 193,경기도교육청,경기도화성오산교육지원청,37.15598785,127.0803516
안골포중학교,중학교,2003,공립,경상남도 창원시 진해구 안청남로 29,경상남도교육청,경상남도창원교육지원청,35.10252543,128.8051432
학사초등학교,초등학교,2003,공립,부산광역시 북구 용당로15번길 20,부산광역시교육청,부산광역시북부교육지원청,35.2314328,129.0080672
당정초등학교,초등학교,2003,공립,경기도 군포시 고산로151번길 26-24,경기도교육청,경기도군포의왕교육지원청,37.34657105,126.9547784
운리초등학교,초등학교,2003,공립,광주광역시 서구 풍암운리로23번길 5,광주광역시교육청,광주광역시서부교육지원청,35.12368494,126.865659
삼각산중학교,중학교,2003,공립,서울특별시 강북구 삼양로19길 141,서울특별시교육청,서울특별시성북강북교육지원청,37.61614897,127.0145684
마산중앙초등학교,초등학교,2003,공립,경상남도 창원시 마산회원구 팔용로 280,경상남도교육청,경상남도창원교육지원청,35.24832356,128.6025946
석동초등학교,초등학교,2003,공립,경상남도 창원시 진해구 석동로 85,경상남도교육청,경상남도창원교육지원청,35.15781268,128.7068682
대전수미초등학교,초등학교,2003,공립,대전광역시 서구 괴곡길 42,대전광역시교육청,대전광역시서부교육지원청,36.29528588,127.3615429
고양한내초등학교,초등학교,2003,공립,경기도 고양시 일산서구 고양대로255번길 27,경기도교육청,경기도고양교육지원청,37.66870419,126.7354821
웅상여자중학교,중학교,2003,공립,경상남도 양산시 배움터길 72,경상남도교육청,경상남도양산교육지원청,35.37547538,129.1448484
거제중앙초등학교,초등학교,2003,공립,경상남도 거제시 중곡로2길 45,경상남도교육청,경상남도거제교육지원청,34.89568982,128.6347073
주약초등학교,초등학교,2003,공립,경상남도 진주시 천수로 64,경상남도교육청,경상남도진주교육지원청,35.17211514,128.0920596
명촌초등학교,초등학교,2003,공립,울산광역시 북구 명촌10길 11,울산광역시교육청,울산광역시강북교육지원청,35.55318869,129.3563671
천안오성중학교,중학교,2003,공립,충청남도 천안시 서북구 두정고1길 25,충청남도교육청,충청남도천안교육지원청,36.83617123,127.1291473
울산애니원고등학교,고등학교,2003,공립,울산광역시 중구 성안11길 21,울산광역시교육청,울산광역시강북교육지원청,35.57871758,129.3211199
당동초등학교,초등학교,2003,공립,경기도 군포시 용호1로 34,경기도교육청,경기도군포의왕교육지원청,37.34593756,126.939499
첨단초등학교,초등학교,2003,공립,광주광역시 광산구 임방울대로 727-20,광주광역시교육청,광주광역시서부교육지원청,35.21986405,126.8378944
